feature,coef_judge,se_robust_judge,t_robust_judge,coef_fan,se_robust_fan,t_robust_fan,direction_same,diff,diff_se,diff_t,diff_p
celebrity_homestate_Kentucky,-0.19336775607755993,0.05034679553051403,-3.8407162569137934,0.33700137959063936,0.5164090470131583,0.6525861263272029,False,-0.5303691356681993,0.5188574984109121,-1.0221865103473373,0.3066926341383329
celebrity_homestate_New Hamshire,-0.1954855641877901,0.05912026465722729,-3.306574578466345,-0.7215864972438937,1.3683679008855743,-0.5273336920406424,True,0.5261009330561036,1.3696444494346456,0.38411496740870577,0.7008932384817554
celebrity_homestate_Iowa,-0.1955134248794413,0.04936237404530761,-3.9607783997582424,0.1219289901547207,0.7148105299616702,0.1705752574199751,False,-0.317442415034162,0.7165129012903205,-0.44303796130188444,0.657738277105739
ballroom_partner_Julianne Hough,-0.19743501573072839,0.052238522340589975,-3.779490821801423,-0.6862063564321542,0.6147016272200555,-1.1163242881517554,True,0.4887713407014258,0.6169172989334246,0.7922801671252409,0.4281973332809743
ballroom_partner_Inna Brayer,-0.20582053079156565,0.04655462329657167,-4.421054585285893,-11.246471503494712,0.4921051824640371,-22.853796107535608,True,11.040650972703146,0.4943023806924755,22.335823989429578,0.0
ballroom_partner_Jonathan Roberts,-0.20780853120232973,0.07093150335604395,-2.929707131106826,-2.162669114603978,1.217141036247888,-1.7768434800874793,True,1.9548605834016484,1.2192061270707801,1.6033880900010933,0.10884899885693722
celebrity_homecountry/region_Czechoslovakia,-0.20794887608100965,0.10033786061260762,-2.07248664473598,-1.3659506625981275,1.6897653812505555,-0.808367053648134,True,1.1580017865171177,1.6927417788738928,0.68409830782784,0.4939130903393587
celebrity_homestate_Minnesota,-0.22036815960582132,0.06649693716352086,-3.3139595446918078,0.3855287615783557,0.8336838463805358,0.4624400043879232,False,-0.605896921184177,0.8363316318111937,-0.7244696937649268,0.46877742645214093
celebrity_homecountry/region_France,-0.22762994355023816,0.058249098980278594,-3.907870637231777,-0.03495673193261761,0.33021935642910427,-0.10585912440333452,True,-0.19267321161762055,0.33531743302796846,-0.5745994470903333,0.5655622260904902
celebrity_homestate_Delaware,-0.23490838756701135,0.04991334531045936,-4.706324252680099,-0.09054731584549547,0.864982455596124,-0.10468110105550356,True,-0.14436107172151588,0.8664213700787751,-0.16661762591150142,0.8676709240974605
celebrity_homecountry/region_England,-0.23539902566307086,0.05362216351774173,-4.3899576261070745,0.13321144850824207,0.44977794100717006,0.29617159127445625,False,-0.36861047417131293,0.45296305879947074,-0.8137760177359161,0.4157732762937387
celebrity_homecountry/region_Germany,-0.24061480567482083,0.062459578849520934,-3.85232833949322,0.5014953367482622,0.5935354485091134,0.8449290400564204,False,-0.742110142423083,0.5968128078610361,-1.2434554564651341,0.21370004548009391
ballroom_partner_Edyta Sliwinska,-0.25433798514489125,0.058307441522753876,-4.362015868002689,-1.438722866297627,0.7661443204252443,-1.877874478660981,True,1.1843848811527358,0.7683598619506283,1.541445538482383,0.12320838811192303
ballroom_partner_Koko Iwasaki,-0.2572113949477517,0.06907040045374221,-3.723901892244148,-0.10520961670717582,0.4751224949067364,-0.22143682489255284,True,-0.15200177824057587,0.48011676224148025,-0.31659335852166065,0.7515521758826087
celebrity_homecountry/region_Taiwan China,-0.2694959131265137,0.0899464166412236,-2.9961828740935106,-0.7084067792639822,0.7774396919850421,-0.911204800278723,True,0.4389108661374685,0.7826256017665112,0.5608184362315473,0.5749213172101644
ballroom_partner_Lacey Schwimmer,-0.2903448283659221,0.0547115384077474,-5.306829908566563,-0.9987256083548002,0.5992664951083936,-1.6665800883364146,True,0.708380779988878,0.6017588259381333,1.1771838641245065,0.2391221276065285
celebrity_homecountry/region_Chile,-0.2949675570590903,0.06612797370643154,-4.460556410945978,-0.5383694666157466,0.7288614011666388,-0.7386445018957174,True,0.2434019095566563,0.7318550751461074,0.33258211608092436,0.7394497448881672
ballroom_partner_Chelsie Hightower,-0.296550394511227,0.05529864266027321,-5.362706573705291,-1.1824609944821267,0.5776607655395888,-2.0469816629793063,True,0.8859105999708997,0.5803015594704639,1.52663832366625,0.12685097180839433
celebrity_homecountry/region_Australia,-0.29999223863034463,0.06402092823633662,-4.68584643950971,-0.8501267570173225,0.718332920302481,-1.18347180393646,True,0.5501345183869779,0.7211801880546447,0.7628253347765199,0.44556756979077994
celebrity_industry_Sports Broadcaster,-0.3287557807537286,,,-0.3741154136607481,,,True,0.0453596329070195,,,
celebrity_homecountry/region_Poland,-0.38424275997988455,0.09328980350833138,-4.11880768883353,-0.8427481721120201,1.509051770034239,-0.5584620679334937,True,0.4585054121321356,1.5119326149276933,0.3032578354386933,0.7616933764938392
celebrity_homecountry/region_Italy,-0.3988183972706182,0.0569059305292039,-7.008380208560971,-1.8382858711466739,1.1112486501789096,-1.6542525121184284,True,1.4394674738760558,1.112704744060096,1.293665261661104,0.19578106941687645
celebrity_homecountry/region_South Africa,-0.4121990217856911,0.07804069232474514,-5.281847322297409,-2.9215524814912572,2.180686447350324,-1.3397398259805455,True,2.509353459705566,2.1820824300002744,1.1499810571799758,0.2501516733866309
celebrity_industry_Magician,-0.41624063343755724,0.07156020367636456,-5.816649646778972,-5.428403201101068,4.127321776690723,-1.315236246361569,True,5.012162567663511,4.127942091538551,1.2142037016307554,0.22466994734488432
celebrity_homecountry/region_Yugoslavia,-0.6017371684914312,0.09765672985476312,-6.161758328241646,-4.511854409970096,4.182075098682328,-1.0788554254780534,True,3.9101172414786642,4.183215147216878,0.9347157877069966,0.3499347884462578
ballroom_partner_Elena Grinenko,-0.6017595203112682,0.09271971668868667,-6.490092310481496,-2.795648215537531,1.8394695579917402,-1.5198121672585376,True,2.1938886952262626,1.8418048758327137,1.1911623885968732,0.23358984160797003
ballroom_partner_Anna Demidova,-0.6279846335180204,0.07842409590976179,-8.007546994747724,-0.29584147037660474,0.5371654051559747,-0.5507455758263181,True,-0.3321431631414156,0.5428600292116246,-0.6118394158136394,0.5406440085516138
intercept,-1.8470709293674468,0.0718080458210671,-25.722339443271014,-0.45953354380497685,0.7137697035972005,-0.6438120607936366,True,-1.38753738556247,0.7173726961753395,-1.9341931926878486,0.053089379050813346
